Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GAP,Normalized Power® (NP®),Training Stress Score®,Avg Power,Max Power,Steps,Body Battery Drain,Decompression,Best Lap Time,Number of Laps,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2026-04-27 12:42:58,false,"Hamburg Running","11,01","961","01:15:00","152","165","4,4","151","167","6:49","5:55","39","43","0,97","9,0","8,8","316","6:45","327","0,0","324","448","11.218","'-18","No","00:00:07,1","23","01:14:45","01:16:46","'-3","8"
Running,2026-04-26 10:45:56,false,"Hamburg Running","9,28","812","01:03:08","153","166","4,1","150","167","6:48","5:14","34","34","0,98","9,0","8,9","320","6:45","325","0,0","323","467","9.392","'-18","No","00:01:55,2","19","01:02:57","01:04:34","'-4","6"
Running,2026-04-22 12:31:58,false,"Hamburg Running","9,23","813","01:05:09","151","166","3,9","147","159","7:04","6:03","38","34","0,97","9,1","8,8","326","6:57","318","0,0","315","461","9.518","'-16","No","00:02:26,3","19","01:04:56","01:06:49","'-2","9"
Running,2026-04-18 13:31:13,false,"Gremersdorf Running","10,16","866","01:11:36","148","161","3,7","149","155","7:03","6:17","79","94","0,95","9,2","8,8","329","7:00","323","0,0","317","469","10.606","'-16","No","00:01:06,8","21","01:11:27","01:12:23","2","34"
Running,2026-04-15 12:09:04,false,"Hamburg Running","9,25","807","01:04:01","151","166","3,8","150","162","6:55","5:29","32","32","0,97","9,1","8,8","320","6:51","322","0,0","320","471","9.520","'-14","No","00:01:51,2","19","01:03:44","01:05:47","3","12"
Running,2026-04-14 11:46:52,false,"Hamburg Running","8,52","750","00:59:55","152","165","3,8","148","167","7:02","5:21","29","29","0,96","9,1","8,7","323","6:57","316","0,0","314","434","8.856","'-15","No","00:00:07,3","18","00:59:40","01:01:14","'-1","8"
Running,2026-04-13 12:36:54,false,"Hamburg Running","8,53","749","00:59:17","155","165","3,9","149","162","6:57","4:54","31","31","0,96","9,1","8,8","320","6:52","324","0,0","321","451","8.772","'-14","No","00:00:14,0","18","00:58:57","01:01:54","1","13"
Running,2026-04-08 15:01:40,false,"Gremersdorf Running","8,75","757","01:01:26","151","166","3,7","151","158","7:01","6:33","84","85","0,94","9,2","8,6","321","6:58","335","0,0","326","488","9.206","'-12","No","00:01:42,2","18","01:01:21","01:01:26","'-1","34"
Running,2026-04-07 14:56:23,false,"Gremersdorf Running","9,01","770","01:05:23","150","164","3,4","148","160","7:15","6:06","86","88","0,93","9,3","8,7","333","7:12","316","0,0","310","432","9.638","'-12","No","00:00:03,5","19","01:05:19","01:05:26","'-2","34"
Running,2026-03-29 14:28:31,false,"Hamburg Running","5,01","427","00:35:23","142","156","3,2","147","161","7:03","5:31","11","14","0,97","9,1","8,8","324","6:57","330","0,0","320","670","5.202","'-8","No","00:00:08,4","11","00:35:10","00:36:43","--","6"
Running,2026-03-26 12:36:44,false,"Hamburg Running","5,83","499","00:40:28","147","158","3,4","150","156","6:56","5:48","33","36","0,97","9,1","8,8","322","6:53","324","0,0","323","482","5.992","'-10","No","00:02:18,7","12","00:40:20","00:41:13","'-1","6"
Running,2026-03-24 10:52:00,false,"Hamburg Running","8,56","743","00:59:41","153","165","4,0","150","187","6:58","5:37","34","33","0,96","9,1","8,8","321","6:55","327","0,0","324","500","8.906","'-15","No","00:00:25,5","18","00:59:30","01:01:10","1","11"
Running,2026-03-23 12:14:14,false,"Hamburg Running","7,39","641","00:50:55","155","166","4,1","150","163","6:53","5:30","24","23","0,97","9,1","8,8","320","6:50","322","0,0","320","488","7.608","'-13","No","00:02:44,8","15","00:50:47","00:51:41","--","9"
Running,2026-03-22 13:16:23,false,"Hamburg Running","7,06","619","00:48:22","157","170","4,2","148","161","6:51","5:15","17","19","0,97","9,0","8,8","318","6:46","326","0,0","323","451","7.210","'-13","No","00:00:24,2","15","00:48:11","00:48:59","4","9"
Running,2026-03-20 14:39:37,false,"Hamburg Running","7,05","619","00:49:07","157","169","4,4","149","161","6:58","5:19","23","24","0,97","9,1","8,8","321","6:53","319","0,0","317","449","7.268","'-16","No","00:00:20,0","15","00:48:57","00:49:52","2","9"
Running,2026-03-19 12:50:21,false,"Hamburg Running","5,85","515","00:39:55","160","170","4,3","151","166","6:49","5:49","11","14","0,98","9,1","8,8","318","6:47","323","0,0","323","454","5.950","'-11","No","00:02:24,4","12","00:39:44","00:40:46","'-1","5"
Running,2026-03-17 14:36:58,false,"Hamburg Running","5,87","513","00:40:43","156","168","4,1","149","165","6:56","4:34","14","16","0,97","9,1","8,8","320","6:52","319","0,0","316","491","6.010","'-10","No","00:02:48,9","12","00:40:33","00:41:09","'-3","3"
Running,2026-03-14 13:55:34,false,"Hamburg Running","5,88","512","00:40:21","156","164","4,2","151","166","6:52","4:17","11","18","0,97","9,1","8,8","316","6:48","320","0,0","319","457","6.024","'-12","No","00:02:40,3","12","00:40:10","00:41:14","'-2","5"
Running,2026-03-12 14:29:38,false,"Hamburg Running","5,84","517","00:40:31","162","174","4,2","149","167","6:56","5:36","24","26","0,96","9,1","8,8","322","6:54","327","0,0","324","494","6.046","'-11","No","00:02:24,1","12","00:40:24","00:41:04","1","8"
Running,2026-03-10 12:20:40,false,"Hamburg Running","4,77","425","00:33:30","162","177","3,9","149","161","7:01","6:01","10","11","0,96","9,1","8,8","322","6:57","317","0,0","315","428","4.952","'-9","No","00:01:53,5","10","00:33:20","00:34:19","2","7"
Running,2026-03-07 12:35:19,false,"Hamburg Running","4,79","421","00:33:18","159","175","3,9","148","187","6:57","6:07","10","11","0,98","9,1","8,9","325","6:54","327","0,0","316","701","4.918","'-11","No","00:02:04,0","10","00:33:10","00:34:05","3","8"
Running,2026-02-11 12:29:19,false,"Hamburg Running","5,85","509","00:41:34","154","167","3,9","151","158","7:06","6:05","13","17","0,94","9,2","8,6","320","7:04","314","0,0","313","421","6.212","'-11","No","00:02:34,8","12","00:41:26","00:42:19","1","8"
Running,2026-02-10 12:22:18,false,"Hamburg Running","5,50","480","00:38:43","158","170","3,9","151","158","7:02","6:03","22","22","0,94","9,2","8,7","322","7:00","672","0,0","349","2.929","5.808","'-12","No","00:00:01,2","12","00:38:36","00:39:22","2","9"
Running,2026-01-26 12:56:53,false,"Hamburg Running","5,33","466","00:38:07","156","168","3,8","149","160","7:09","3:44","13","18","0,94","9,2","8,6","320","7:04","313","0,0","311","479","5.660","'-11","No","00:02:29,6","11","00:37:57","00:38:50","'-1","8"
Running,2026-01-25 13:54:51,false,"Hamburg Running","5,27","462","00:35:42","157","170","4,2","153","159","6:47","5:49","16","17","0,97","9,0","8,7","313","6:44","335","0,0","332","438","5.392","'-11","No","00:01:51,1","11","00:35:34","00:36:38","'-1","7"
Running,2026-01-24 12:38:05,false,"Hamburg Running","4,27","377","00:29:28","159","168","3,6","152","160","6:54","6:03","16","20","0,95","9,1","8,7","318","6:53","328","0,0","325","451","4.448","'-8","No","00:01:56,6","9","00:29:25","00:29:34","'-1","7"
Running,2025-12-29 09:27:35,false,"Hamburg Running","7,52","671","00:52:05","159","168","4,4","153","159","6:56","5:29","31","31","0,95","9,1","8,7","316","6:53","325","0,0","323","476","7.852","'-17","No","00:00:07,5","16","00:51:55","00:52:36","'-0","7"
Running,2025-12-27 12:59:01,false,"Hamburg Running","7,53","664","00:51:23","155","164","4,4","153","166","6:50","6:13","31","38","0,96","9,1","8,7","314","6:48","333","0,0","329","506","7.796","'-15","No","00:00:10,5","16","00:51:15","00:52:27","'-2","8"
Running,2025-12-26 14:10:38,false,"Hamburg Running","6,01","541","00:40:36","159","169","4,2","153","167","6:46","6:01","20","26","0,97","9,0","8,7","313","6:43","330","0,0","327","475","6.136","'-13","No","00:00:06,3","13","00:40:31","00:40:50","'-3","8"
Running,2025-12-25 12:37:02,false,"Hamburg Running","5,57","508","00:37:40","163","173","3,8","153","167","6:46","6:10","26","25","0,97","9,0","8,7","314","6:43","336","0,0","333","475","5.692","'-10","No","00:00:27,4","12","00:37:35","00:37:55","3","8"
Running,2025-12-23 12:07:28,false,"Hamburg Running","5,55","498","00:39:09","156","166","3,3","150","169","7:03","5:19","25","31","0,95","9,2","8,7","323","7:00","325","0,0","322","467","5.832","'-10","No","00:00:24,7","12","00:39:01","00:39:59","'-3","5"
Running,2025-11-25 12:30:49,false,"Hamburg Running","11,74","1.025","01:20:23","146","158","3,8","152","219","6:51","5:15","43","47","0,96","9,1","8,7","314","6:48","389","0,0","330","1.676","12.114","'-16","No","00:01:36,2","24","01:20:04","01:22:29","2","10"
Running,2025-11-24 12:31:52,false,"Hamburg Running","9,19","813","01:02:49","149","160","3,7","152","161","6:50","3:16","28","30","0,96","9,1","8,7","315","6:47","745","0,0","349","3.580","9.444","'-14","No","00:01:15,5","19","01:02:35","01:04:29","3","11"
Running,2025-11-23 15:06:20,false,"Hamburg Running","9,14","792","00:58:42","149","161","3,9","155","183","6:25","5:44","38","39","1,00","8,9","8,9","307","6:25","351","0,0","348","495","9.056","'-12","No","00:00:53,4","19","00:58:35","00:58:54","2","11"
Running,2025-11-22 13:15:01,false,"Hamburg Running","10,55","913","01:09:36","146","158","3,9","155","170","6:36","5:12","44","46","0,98","8,9","8,8","309","6:33","343","0,0","341","489","10.652","'-15","No","00:00:29,0","22","01:09:24","01:12:17","'-0","11"
Running,2025-11-21 10:36:20,false,"Hamburg Running","10,52","940","01:11:59","154","163","4,0","154","163","6:51","4:42","43","42","0,95","9,1","8,7","314","6:47","325","0,0","324","496","10.916","'-19","No","00:00:11,6","22","01:11:45","01:13:03","1","12"
Running,2025-11-16 14:20:59,false,"Hamburg Running","9,13","797","01:01:18","146","158","3,8","153","163","6:43","5:36","31","33","0,97","9,0","8,8","314","6:40","333","0,0","330","465","9.272","'-13","No","00:01:00,2","19","01:01:08","01:01:56","'-1","8"
Running,2025-11-14 12:38:17,false,"Hamburg Running","11,51","1.033","01:19:00","152","165","4,1","150","169","6:52","5:33","48","50","0,97","9,1","8,8","319","6:47","330","0,0","327","483","11.786","'-19","No","00:00:06,2","24","01:18:45","01:20:33","'-4","7"
Running,2025-11-13 13:02:53,false,"Hamburg Running","9,10","808","01:01:55","149","167","3,9","151","163","6:48","5:49","37","45","0,98","9,0","8,8","318","6:45","335","0,0","334","502","9.254","'-13","No","00:00:40,9","19","01:01:44","01:03:33","'-3","7"
Running,2025-11-12 09:48:50,false,"Hamburg Running","10,51","946","01:10:24","156","169","4,2","152","162","6:42","4:46","33","38","0,98","9,0","8,8","314","6:39","332","0,0","331","470","10.598","'-17","No","00:00:05,3","22","01:10:09","01:11:52","'-2","7"
Running,2025-11-09 14:25:31,false,"Hamburg Running","8,12","700","00:55:41","142","157","3,5","150","165","6:51","5:15","24","32","0,98","9,0","8,8","315","6:47","325","0,0","320","460","8.288","'-12","No","00:00:53,8","17","00:55:22","00:57:29","'-7","4"
Running,2025-11-04 17:14:07,false,"Hamburg Running","10,72","925","01:16:26","144","156","3,6","148","162","7:08","5:20","35","39","0,95","9,2","8,7","324","7:02","314","0,0","313","457","11.316","'-14","No","00:01:39,2","22","01:16:02","01:20:22","'-7","2"
Running,2025-11-03 12:25:27,false,"Hamburg Running","9,85","866","01:05:28","149","161","4,0","153","163","6:39","5:31","41","43","0,99","8,9","8,8","313","6:36","341","0,0","338","499","9.910","'-15","No","00:02:27,5","20","01:05:17","01:06:25","4","15"
Running,2025-10-30 16:28:04,false,"Hamburg Running","11,58","1.021","01:19:18","149","160","3,9","152","167","6:51","5:16","41","51","0,97","9,1","8,8","317","6:47","332","0,0","329","486","11.886","'-14","No","00:00:36,1","24","01:19:06","01:20:24","'-8","6"
Running,2025-10-28 12:19:36,false,"Hamburg Running","10,51","921","01:11:51","145","158","3,8","151","162","6:50","5:15","48","51","0,97","9,1","8,8","316","6:45","334","0,0","332","477","10.738","'-15","No","00:00:04,6","22","01:11:30","01:14:07","3","14"
Running,2025-10-27 12:23:01,false,"Hamburg Running","11,01","974","01:15:00","149","161","4,0","151","168","6:49","4:38","44","45","0,97","9,1","8,8","318","6:46","332","0,0","329","596","11.216","'-16","No","00:00:03,8","23","01:14:49","01:15:42","3","13"
Running,2025-10-22 12:01:15,false,"Hamburg Running","9,83","863","01:05:55","147","162","4,0","151","162","6:42","5:46","41","42","0,99","9,0","8,9","316","6:40","335","0,0","333","483","9.882","'-15","No","00:02:16,2","20","01:05:42","01:06:36","2","13"
Running,2025-10-18 14:44:20,false,"Hamburg Running","12,30","1.071","01:20:50","150","162","4,5","153","167","6:34","5:40","42","47","1,00","8,9","8,9","312","6:32","337","0,0","336","480","12.210","'-17","No","00:02:03,7","25","01:20:36","01:23:30","0","9"
Running,2025-10-17 11:00:41,false,"Hamburg Running","11,01","969","01:14:54","149","158","4,1","151","163","6:48","5:46","40","41","0,98","9,0","8,8","316","6:44","331","0,0","328","482","11.214","'-19","No","00:00:06,5","23","01:14:37","01:15:44","2","12"
Running,2025-10-16 12:19:59,false,"Hamburg Running","11,56","1.023","01:17:17","152","161","4,4","152","167","6:41","5:15","46","42","0,98","9,0","8,8","315","6:39","337","0,0","334","475","11.660","'-19","No","00:00:25,9","24","01:17:04","01:18:43","'-3","7"
Running,2025-10-14 12:45:44,false,"Hamburg Running","8,10","709","00:55:01","143","156","3,8","150","163","6:47","5:47","27","28","0,98","9,0","8,9","319","6:44","327","0,0","325","466","8.190","'-13","No","00:00:41,3","17","00:54:47","00:56:15","1","8"
Running,2025-10-11 14:18:20,false,"Hamburg Running","11,01","968","01:11:43","153","164","4,5","153","167","6:31","5:28","43","42","1,00","8,9","8,9","311","6:28","347","0,0","345","489","10.864","'-17","No","00:00:03,2","23","01:11:29","01:13:27","5","14"
Running,2025-10-07 13:34:00,false,"Hamburg Running","8,24","718","00:54:36","147","156","3,8","152","161","6:37","4:37","24","24","1,00","8,9","8,9","316","6:36","337","0,0","335","517","8.188","'-11","No","00:01:37,7","17","00:54:31","00:55:15","3","9"
Running,2025-10-06 12:34:27,false,"Hamburg Laufen","12,52","1.101","01:22:31","153","164","4,7","153","226","6:36","4:19","58","63","1,00","8,9","8,9","313","6:33","339","0,0","335","538","12.442","'-19","No","00:00:09,7","26","01:22:13","01:24:03","'-1","10"
Running,2025-10-03 14:25:23,false,"Gremersdorf Laufen","10,21","898","01:06:52","152","166","4,4","154","160","6:33","5:44","103","105","0,99","8,9","8,9","313","6:29","356","0,0","348","503","10.148","'-14","No","00:01:20,9","21","01:06:44","01:07:00","'-3","29"
Running,2025-10-02 14:41:06,false,"Gremersdorf Laufen","10,01","860","01:10:28","141","161","3,9","148","156","7:02","6:27","92","100","0,94","9,2","8,7","324","7:00","328","0,0","320","490","10.476","'-14","No","00:00:06,4","21","01:10:21","01:10:54","'-8","29"
Running,2025-10-01 14:32:41,false,"Gremersdorf Laufen","10,01","889","01:05:56","154","170","4,5","153","158","6:35","5:56","96","97","0,99","8,9","8,9","315","6:32","348","0,0","341","509","9.938","--","No","00:00:04,3","21","01:05:49","01:06:00","'-5","29"
Running,2025-09-18 12:53:37,false,"Gremersdorf Laufen","9,63","848","01:05:14","149","163","4,1","151","158","6:47","5:57","99","98","0,97","9,0","8,8","318","6:43","350","0,0","342","494","9.754","'-15","No","00:00:51,3","20","01:05:07","01:05:23","0","33"
Running,2025-09-14 09:26:08,false,"Hamburg Laufen","11,64","1.012","01:15:44","150","160","4,3","154","162","6:30","5:51","31","39","1,00","8,9","8,9","311","6:29","341","0,0","339","491","11.516","'-20","No","00:00:56,4","24","01:15:35","01:16:10","'-6","7"
Running,2025-09-13 07:42:20,false,"Gremersdorf Laufen","11,51","986","01:15:53","146","159","4,2","155","161","6:36","6:02","108","110","0,98","9,0","8,8","311","6:33","349","0,0","343","483","11.612","'-21","No","00:00:05,2","24","01:15:48","01:15:56","'-1","33"
Running,2025-09-12 07:48:41,false,"Gremersdorf Laufen","10,05","874","01:06:50","148","165","4,2","154","159","6:39","5:56","94","97","0,97","9,0","8,8","313","6:36","353","0,0","344","506","10.180","'-19","No","00:00:23,1","21","01:06:45","01:06:50","'-2","33"
Running,2025-09-10 16:06:49,false,"Gremersdorf Laufen","9,01","794","01:00:49","149","163","3,9","152","157","6:45","6:21","87","87","0,98","9,1","8,8","319","6:42","339","0,0","333","491","9.128","'-12","No","00:00:05,3","19","01:00:45","01:00:49","0","35"
Running,2025-09-04 11:47:14,false,"Hamburg Laufen","10,02","902","01:08:20","152","167","4,1","149","161","6:49","5:23","32","35","0,99","9,0","8,9","321","6:45","337","0,0","333","747","10.136","'-17","No","00:00:13,6","21","01:08:03","01:10:14","'-1","10"
Running,2025-09-02 11:42:21,false,"Hamburg Laufen","8,87","804","01:00:29","155","167","4,0","149","178","6:49","5:33","29","30","0,98","9,0","8,9","322","6:47","328","0,0","325","470","8.982","'-14","No","00:02:42,8","18","01:00:23","01:00:43","'-1","9"
Running,2025-09-01 12:04:21,false,"Hamburg Laufen","5,54","480","00:36:53","144","157","3,3","149","167","6:39","4:22","16","20","1,01","8,9","9,0","322","6:36","331","0,0","330","446","5.480","'-9","No","00:00:19,7","12","00:36:44","00:38:01","'-3","6"
Running,2025-08-27 12:26:37,false,"Gremersdorf Laufen","11,51","1.056","01:23:10","158","170","4,1","147","156","7:14","5:51","93","92","0,94","9,1","8,6","327","7:08","315","0,0","306","450","12.178","'-17","No","00:00:04,2","24","01:22:59","01:23:30","0","34"
Running,2025-08-20 12:49:29,false,"Gremersdorf Laufen","11,55","1.021","01:17:11","150","164","4,2","153","161","6:41","6:11","98","98","0,98","9,0","8,8","316","6:38","349","0,0","343","498","11.660","'-17","No","00:00:21,6","24","01:17:05","01:17:13","1","35"
Running,2025-08-18 10:55:50,false,"Gremersdorf Laufen","11,52","1.010","01:18:44","148","160","4,0","150","161","6:50","6:01","94","96","0,97","9,1","8,8","322","6:47","333","0,0","328","456","11.748","'-18","No","00:00:09,7","24","01:18:36","01:19:17","3","40"
